,parentCouponId,paymentId,userId
5989,54,,23116099202345
5990,26,,23116099222345
5991,54,,23116099222345
5992,26,,23116099242345
5993,54,,23116099242345
5994,2,,23116099282345
5995,26,,23116099282345
5996,54,,23116099282345
5997,26,,23116099302345
5998,54,,23116099302345
5999,2,,23116099322345
6000,2,,23116099362345
6001,54,,23116099362345
6002,26,,23116099382345
6003,54,,23116099382345
6004,26,,23116099422345
6005,54,,23116099422345
6006,26,,23116099442345
6007,54,,23116099442345
6008,26,,23116099542345
6009,54,,23116099542345
6010,26,,23116099562345
6011,54,,23116099562345
6012,26,,23116099582345
6013,54,,23116099582345
6014,26,,23116099602345
6015,54,,23116099602345
6016,26,,23116099622345
6017,54,,23116099622345
6018,26,,23116099702345
6019,54,,23116099702345
6020,26,,23116099722345
6021,54,,23116099722345
6022,26,,23116099762345
6023,54,,23116099762345
6024,2,,23116099782345
6025,26,,23116099782345
6026,54,,23116099782345
6027,26,,23116099802345
6028,54,,23116099802345
6029,26,,23116099822345
6030,54,,23116099822345
6031,26,,23116099862345
6032,54,,23116099862345
6033,26,,23116099882345
6034,54,,23116099882345
6035,2,,23116099902345
6036,26,,23116099902345
6037,54,,23116099902345
6038,26,,23116099922345
6039,54,,23116099922345
6040,4,17947162,23116099942345
6041,26,25625478,23116099942345
6042,26,,23116099982345
6043,54,,23116099982345
6044,26,,23116100002345
6045,54,,23116100002345
6046,2,,23116100102345
6047,54,,23116100102345
6048,54,,23116100142345
6049,2,,23116100162345
6050,26,,23116100162345
6051,54,,23116100162345
6052,2,,23116100182345
6053,26,,23116100182345
6054,54,,23116100182345
6055,26,,23116100202345
6056,54,,23116100202345
6057,26,,23116100242345
6058,54,,23116100242345
6059,26,,23116100262345
6060,54,,23116100262345
6061,26,,23116100282345
6062,54,,23116100282345
6063,26,,23116100302345
6064,54,,23116100302345
6065,4,17489466,23116100342345
6066,26,,23116100342345
6067,54,,23116100342345
6068,26,,23116100462345
6069,54,,23116100462345
6070,26,,23116100482345
6071,54,,23116100482345
6072,2,,23116100502345
6073,26,,23116100502345
6074,54,,23116100502345
6075,26,,23116100542345
6076,54,,23116100542345
6077,26,,23116100642345
6078,54,,23116100642345
6079,26,,23116100682345
6080,54,,23116100682345
6081,26,,23116100722345
6082,54,,23116100722345
6083,26,,23116100762345
6084,54,,23116100762345
6085,2,,23116100822345
6086,26,,23116100822345
6087,54,,23116100822345
6088,2,,23116100862345
6089,26,,23116100862345
6090,54,,23116100862345
6091,26,,23116100882345
6092,54,,23116100882345
6093,26,,23116100942345
6094,54,,23116100942345
6095,26,,23116100962345
6096,54,,23116100962345
6097,26,,23116101002345
6098,54,,23116101002345
6099,4,17751156,23116101082345
6100,26,,23116101082345
6101,54,,23116101082345
6102,26,26012222,23116101142345
6103,26,26296300,23116101142345
6104,30,29348702,23116101162345
6105,24,27599288,23116101162345
6106,26,,23116101262345
6107,54,,23116101262345
6108,54,,23116101282345
6109,2,,23116101322345
6110,26,,23116101322345
6111,54,,23116101322345
6112,2,,23116101342345
6113,26,,23116101342345
6114,54,,23116101342345
6115,26,,23116101362345
6116,54,,23116101362345
6117,26,,23116101382345
6118,54,,23116101382345
6119,2,,23116101402345
6120,26,,23116101402345
6121,54,,23116101402345
6122,26,,23116101442345
6123,54,,23116101442345
6124,54,,23116101502345
6125,26,,23116101562345
6126,54,,23116101562345
6127,26,,23116101602345
6128,54,,23116101602345
6129,26,,23116101622345
6130,54,,23116101622345
6131,26,,23116101702345
6132,54,,23116101702345
6133,2,,23116101722345
6134,54,,23116101722345
6135,26,25565576,23116101762345
6136,26,,23116101802345
6137,54,,23116101802345
6138,2,,23116101822345
6139,26,,23116101822345
6140,54,,23116101822345
6141,26,,23116101862345
6142,54,,23116101862345
6143,26,25904210,23116101882345
6144,54,,23116101882345
6145,2,,23116101922345
6146,26,,23116101922345
6147,54,,23116101922345
6148,26,,23116101942345
6149,54,,23116101942345
6150,26,,23116101962345
6151,54,,23116101962345
6152,26,,23116101982345
6153,54,,23116101982345
6154,26,,23116102022345
6155,54,,23116102022345
6156,26,,23116102082345
6157,54,,23116102082345
6158,2,,23116102122345
6159,26,,23116102122345
6160,54,,23116102122345
6161,26,,23116102162345
6162,54,,23116102162345
6163,2,,23116102222345
6164,26,,23116102222345
6165,54,,23116102222345
6166,2,,23116102282345
6167,26,,23116102282345
6168,54,,23116102282345
6169,26,,23116102302345
6170,54,,23116102302345
6171,26,,23116102322345
6172,54,,23116102322345
6173,26,,23116102342345
6174,54,,23116102342345
6175,26,,23116102362345
6176,54,,23116102362345
6177,26,,23116102382345
6178,54,,23116102382345
6179,26,,23116102422345
6180,54,,23116102422345
6181,26,,23116102462345
6182,54,,23116102462345
6183,26,,23116102502345
6184,54,,23116102502345
6185,26,,23116102522345
6186,54,,23116102522345
6187,26,,23116102542345
6188,54,,23116102542345
6189,26,,23116102562345
6190,54,,23116102562345
6191,26,,23116102622345
6192,54,,23116102622345
6193,26,,23116102642345
6194,54,,23116102642345
6195,26,,23116102682345
6196,54,,23116102682345
6197,26,,23116102742345
6198,54,,23116102742345
6199,26,,23116102762345
6200,54,,23116102762345
6201,26,,23116102782345
6202,54,,23116102782345
6203,26,,23116102882345
6204,54,,23116102882345
6205,26,,23116102902345
6206,54,,23116102902345
6207,26,,23116102922345
6208,54,,23116102922345
6209,26,,23116102942345
6210,54,,23116102942345
6211,26,,23116102962345
6212,54,,23116102962345
6213,26,,23116103022345
6214,54,,23116103022345
6215,26,,23116103042345
6216,54,,23116103042345
6217,26,,23116103082345
6218,54,,23116103082345
6219,54,,23116103102345
6220,54,,23116103122345
6221,26,,23116103142345
6222,54,,23116103142345
6223,26,,23116103202345
6224,54,,23116103202345
6225,2,,23116103282345
6226,2,,23116103302345
6227,26,,23116103302345
6228,54,,23116103302345
6229,26,,23116103362345
6230,54,,23116103362345
6231,26,,23116103382345
6232,54,,23116103382345
6233,26,,23116103402345
6234,54,,23116103402345
6235,26,,23116103442345
6236,54,,23116103442345
6237,54,28185126,23116103622345
6238,26,,23116103682345
6239,54,,23116103682345
6240,26,,23116103702345
6241,54,,23116103702345
6242,26,,23116103722345
6243,54,,23116103722345
6244,2,,23116103762345
6245,26,,23116103762345
6246,54,,23116103762345
6247,26,,23116103822345
6248,54,,23116103822345
6249,2,,23116103842345
6250,26,,23116103842345
6251,54,,23116103842345
6252,2,,23116103862345
6253,26,,23116103862345
6254,54,,23116103862345
6255,26,,23116103902345
6256,54,,23116103902345
6257,26,,23116103962345
6258,54,,23116103962345
6259,26,,23116104042345
6260,54,,23116104042345
6261,26,,23116104162345
6262,54,,23116104162345
6263,26,,23116104182345
6264,54,,23116104182345
6265,26,,23116104202345
6266,54,,23116104202345
6267,26,,23116104222345
6268,54,,23116104222345
6269,26,,23116104282345
6270,54,,23116104282345
6271,44,28732156,23116104322345
6272,24,27306208,23116104322345
6273,26,,23116104342345
6274,54,,23116104342345
6275,26,,23116104402345
6276,54,,23116104402345
6277,26,,23116104482345
6278,54,,23116104482345
6279,26,,23116104522345
6280,54,,23116104522345
6281,2,,23116104542345
6282,26,,23116104542345
6283,54,,23116104542345
6284,26,,23116104562345
6285,54,,23116104562345
6286,26,,23116104642345
6287,54,,23116104642345
6288,26,,23116104702345
6289,54,,23116104702345
6290,26,,23116104722345
6291,54,,23116104722345
6292,26,,23116104762345
6293,54,,23116104762345
6294,26,,23116104802345
6295,54,,23116104802345
6296,26,,23116104822345
6297,54,,23116104822345
6298,26,,23116104842345
6299,54,,23116104842345
6300,26,,23116104862345
6301,54,,23116104862345
6302,26,,23116104882345
6303,54,,23116104882345
6304,26,,23116104902345
6305,54,,23116104902345
6306,26,,23116104922345
6307,54,,23116104922345
6308,54,,23116104962345
6309,26,,23116104982345
6310,54,,23116104982345
6311,26,,23116105022345
6312,54,,23116105022345
6313,26,,23116105042345
6314,54,,23116105042345
6315,26,,23116105062345
6316,54,,23116105062345
6317,26,,23116105082345
6318,54,,23116105082345
6319,26,,23116105122345
6320,54,,23116105122345
6321,26,,23116105142345
6322,54,,23116105142345
6323,26,,23116105162345
6324,54,,23116105162345
6325,26,,23116105182345
6326,54,,23116105182345
6327,26,,23116105242345
6328,54,27931938,23116105242345
6329,26,,23116105462345
6330,54,,23116105462345
6331,26,,23116105482345
6332,54,,23116105482345
6333,2,,23116105542345
6334,54,,23116105542345
6335,26,,23116105582345
6336,54,,23116105582345
6337,54,,23116105602345
6338,26,,23116105642345
6339,54,,23116105642345
6340,54,,23116105662345
6341,2,,23116105702345
6342,26,,23116105702345
6343,54,,23116105702345
6344,2,,23116105722345
6345,26,,23116105722345
6346,54,,23116105722345
6347,26,,23116105762345
6348,54,,23116105762345
6349,26,,23116105782345
6350,54,,23116105782345
6351,2,,23116105862345
6352,26,,23116105862345
6353,54,,23116105862345
6354,26,,23116105882345
6355,54,,23116105882345
6356,26,,23116105902345
6357,54,,23116105902345
6358,54,,23116105922345
6359,2,,23116105942345
6360,26,,23116105942345
6361,54,,23116105942345
6362,26,,23116105982345
6363,54,,23116105982345
6364,26,,23116106002345
6365,54,,23116106002345
6366,26,,23116106022345
6367,54,,23116106022345
6368,26,,23116106122345
6369,54,,23116106122345
6370,26,,23116106142345
6371,54,,23116106142345
6372,26,,23116106182345
6373,54,,23116106182345
6374,2,,23116106202345
6375,26,,23116106202345
6376,54,,23116106202345
6377,2,19820016,23116106262345
6378,54,,23116106262345
6379,54,,23116106282345
6380,26,,23116106302345
6381,54,,23116106302345
6382,26,,23116106422345
6383,54,,23116106422345
6384,26,25878474,23116106442345
6385,26,,23116106462345
6386,54,,23116106462345
6387,26,,23116106482345
6388,54,,23116106482345
6389,26,,23116106542345
6390,54,,23116106542345
6391,26,,23116106562345
6392,54,,23116106562345
6393,26,,23116106582345
6394,54,,23116106582345
6395,26,,23116106602345
6396,54,,23116106602345
6397,26,,23116106622345
6398,54,,23116106622345
6399,26,,23116106642345
6400,54,,23116106642345
6401,2,,23116106662345
6402,26,,23116106662345
6403,54,,23116106662345
6404,2,,23116106702345
6405,26,,23116106702345
6406,54,,23116106702345
6407,2,,23116106722345
6408,26,,23116106722345
6409,54,,23116106722345
6410,2,,23116106742345
6411,26,,23116106762345
6412,54,,23116106762345
6413,2,,23116106822345
6414,26,,23116106822345
6415,54,,23116106822345
6416,26,,23116106902345
6417,54,,23116106902345
6418,26,,23116106922345
6419,54,,23116106922345
6420,26,,23116106962345
6421,54,,23116106962345
6422,26,,23116107022345
6423,54,,23116107022345
6424,26,,23116107122345
6425,54,,23116107122345
6426,2,20110934,23116107182345
6427,26,,23116107202345
6428,54,,23116107202345
6429,26,,23116107242345
6430,54,,23116107242345
6431,26,,23116107282345
6432,54,,23116107282345
6433,26,,23116107302345
6434,54,,23116107302345
6435,26,,23116107322345
6436,54,,23116107322345
6437,26,,23116107342345
6438,54,,23116107342345
6439,2,,23116107362345
6440,26,,23116107362345
6441,54,,23116107362345
6442,26,,23116107382345
6443,54,,23116107382345
6444,26,,23116107422345
6445,54,,23116107422345
6446,54,,23116107482345
6447,26,,23116107542345
6448,54,,23116107542345
6449,2,,23116107582345
6450,26,,23116107582345
6451,54,,23116107582345
6452,26,,23116107602345
6453,54,,23116107602345
6454,26,,23116107622345
6455,54,,23116107622345
6456,26,,23116107682345
6457,54,,23116107682345
6458,26,,23116107722345
6459,54,,23116107722345
6460,26,,23116107782345
6461,54,,23116107782345
6462,26,,23116107842345
6463,54,,23116107842345
6464,2,,23116107882345
6465,26,,23116107882345
6466,54,,23116107882345
6467,2,,23116107922345
6468,26,,23116107922345
6469,54,,23116107922345
6470,26,,23116107962345
6471,54,,23116107962345
6472,26,,23116108002345
6473,54,,23116108002345
6474,26,,23116108062345
6475,54,,23116108062345
6476,2,,23116108082345
6477,24,29737110,23116108082345
6478,26,,23116108102345
6479,54,,23116108102345
6480,26,,23116108122345
6481,54,,23116108122345
6482,26,,23116108142345
6483,54,,23116108142345
6484,26,,23116108162345
6485,54,,23116108162345
6486,26,,23116108202345
6487,54,,23116108202345
6488,26,,23116108222345
6489,54,,23116108222345
6490,26,,23116108282345
6491,54,,23116108282345
6492,26,,23116108322345
6493,54,,23116108322345
6494,26,,23116108382345
6495,54,,23116108382345
6496,26,,23116108402345
6497,54,,23116108402345
6498,54,27268992,23116108422345
6499,26,,23116108442345
6500,54,,23116108442345
6501,26,,23116108462345
6502,54,,23116108462345
6503,26,,23116108482345
6504,54,,23116108482345
6505,26,,23116108522345
6506,54,,23116108522345
6507,26,,23116108542345
6508,54,,23116108542345
6509,26,,23116108562345
6510,54,,23116108562345
6511,26,,23116108602345
6512,54,,23116108602345
6513,26,,23116108682345
6514,54,,23116108682345
6515,26,,23116108742345
6516,54,,23116108742345
6517,2,,23116108762345
6518,26,,23116108762345
6519,54,,23116108762345
6520,26,,23116108782345
6521,54,,23116108782345
6522,26,,23116108842345
6523,54,,23116108842345
6524,26,,23116108862345
6525,26,,23116108882345
6526,54,,23116108882345
6527,2,,23116108962345
6528,26,,23116108962345
6529,54,,23116108962345
6530,26,,23116109002345
6531,54,,23116109002345
6532,26,,23116109062345
6533,54,,23116109062345
6534,26,,23116109102345
6535,54,,23116109102345
6536,26,,23116109142345
6537,54,,23116109142345
6538,26,,23116109162345
6539,54,,23116109162345
6540,26,,23116109182345
6541,54,,23116109182345
6542,26,,23116109202345
6543,54,,23116109202345
6544,26,,23116109222345
6545,54,,23116109222345
6546,26,,23116109282345
6547,26,,23116109342345
6548,54,,23116109342345
6549,2,,23116109382345
6550,26,,23116109382345
6551,54,,23116109382345
6552,26,,23116109422345
6553,54,,23116109422345
6554,2,,23116109442345
6555,54,,23116109442345
6556,26,,23116109482345
6557,54,,23116109482345
6558,26,,23116109502345
6559,54,,23116109502345
6560,2,,23116109522345
6561,26,,23116109522345
6562,54,,23116109522345
6563,2,,23116109542345
6564,26,,23116109542345
6565,54,,23116109542345
6566,26,,23116109562345
6567,54,,23116109562345
6568,26,,23116109602345
6569,54,,23116109602345
6570,4,18226164,23116109622345
6571,26,26358010,23116109622345
6572,2,,23116109642345
6573,26,,23116109642345
6574,54,,23116109642345
6575,26,,23116109702345
6576,54,,23116109702345
6577,26,,23116109802345
6578,54,,23116109802345
6579,26,,23116109822345
6580,54,,23116109822345
6581,26,,23116109902345
6582,54,,23116109902345
6583,26,,23116109922345
6584,54,,23116109922345
6585,26,,23116109962345
6586,54,,23116109962345
6587,26,,23116109982345
6588,54,,23116109982345
6589,26,,23116110022345
6590,54,,23116110022345
6591,26,,23116110042345
6592,54,,23116110042345
6593,26,,23116110102345
6594,54,,23116110102345
6595,26,,23116110162345
6596,54,,23116110162345
6597,26,,23116110182345
6598,54,,23116110182345
6599,26,,23116110202345
6600,54,,23116110202345
6601,26,,23116110262345
6602,54,,23116110262345
6603,26,,23116110282345
6604,54,,23116110282345
6605,2,,23116110322345
6606,26,,23116110322345
6607,54,,23116110322345
6608,2,,23116110342345
6609,26,,23116110342345
6610,54,,23116110342345
6611,54,,23116110382345
6612,26,,23116110402345
6613,54,,23116110402345
6614,26,,23116110442345
6615,54,,23116110442345
6616,2,,23116110462345
6617,26,,23116110462345
6618,54,,23116110462345
6619,26,,23116110502345
6620,54,,23116110502345
6621,26,,23116110522345
6622,54,,23116110522345
6623,2,,23116110542345
6624,26,,23116110542345
6625,54,,23116110542345
6626,26,,23116110582345
6627,54,,23116110582345
6628,26,,23116110602345
6629,54,,23116110602345
6630,26,,23116110662345
6631,54,,23116110662345
6632,26,,23116110682345
6633,54,,23116110682345
6634,2,,23116110702345
6635,26,,23116110702345
6636,54,,23116110702345
6637,2,,23116110722345
6638,26,,23116110722345
6639,54,,23116110722345
6640,26,,23116110742345
6641,54,,23116110742345
6642,26,,23116110782345
6643,54,,23116110782345
6644,26,,23116110802345
6645,54,,23116110802345
6646,26,,23116110842345
6647,54,,23116110842345
6648,26,,23116110882345
6649,54,,23116110882345
6650,26,,23116110902345
6651,54,,23116110902345
6652,26,,23116110922345
6653,54,,23116110922345
6654,26,,23116110962345
6655,54,,23116110962345
6656,26,,23116111062345
6657,54,,23116111062345
6658,2,,23116111082345
6659,26,,23116111082345
6660,54,,23116111082345
6661,26,,23116111102345
6662,54,,23116111102345
6663,2,,23116111142345
6664,26,,23116111142345
6665,54,,23116111142345
6666,26,,23116111182345
6667,54,,23116111182345
6668,26,,23116111202345
6669,54,,23116111202345
6670,2,17203348,23116111222345
6671,54,,23116111222345
6672,2,,23116111322345
6673,26,,23116111322345
6674,54,,23116111322345
6675,26,,23116111382345
6676,54,,23116111382345
6677,26,,23116111402345
6678,54,,23116111402345
6679,26,,23116111462345
6680,54,,23116111462345
6681,26,,23116111502345
6682,54,,23116111502345
6683,26,,23116111562345
6684,54,,23116111562345
6685,26,,23116111602345
6686,54,,23116111602345
6687,26,,23116111622345
6688,54,,23116111622345
6689,2,,23116111642345
6690,26,26098612,23116111642345
6691,26,,23116111662345
6692,54,,23116111662345
6693,2,,23116111722345
6694,26,,23116111722345
6695,54,,23116111722345
6696,26,,23116111762345
6697,54,,23116111762345
6698,26,26320554,23116111782345
6699,54,,23116111782345
6700,26,,23116111802345
6701,54,,23116111802345
6702,26,25079722,23116111822345
6703,26,,23116111842345
6704,54,,23116111842345
6705,26,,23116111882345
6706,54,,23116111882345
6707,26,,23116111922345
6708,54,,23116111922345
6709,2,,23116111942345
6710,26,,23116111942345
6711,54,,23116111942345
6712,54,,23116112002345
6713,26,,23116112042345
6714,54,,23116112042345
6715,26,,23116112142345
6716,54,,23116112142345
6717,2,,23116112162345
6718,26,,23116112162345
6719,54,,23116112162345
6720,26,,23116112182345
6721,54,,23116112182345
6722,26,,23116112202345
6723,54,,23116112202345
6724,2,,23116112222345
6725,26,,23116112222345
6726,54,,23116112222345
6727,26,,23116112282345
6728,54,,23116112282345
6729,26,,23116112302345
6730,54,,23116112302345
6731,2,,23116112322345
6732,26,,23116112322345
6733,54,,23116112322345
6734,2,,23116112342345
6735,26,,23116112342345
6736,54,,23116112342345
6737,26,,23116112362345
6738,54,,23116112362345
6739,26,,23116112522345
6740,54,,23116112522345
6741,26,,23116112542345
6742,54,,23116112542345
6743,2,,23116112562345
6744,26,,23116112562345
6745,54,,23116112562345
6746,26,,23116112582345
6747,54,,23116112582345
6748,26,,23116112602345
6749,54,,23116112602345
6750,26,,23116112622345
6751,54,,23116112622345
6752,2,,23116112642345
6753,26,,23116112642345
6754,54,27422414,23116112642345
6755,2,,23116112662345
6756,26,,23116112662345
6757,54,,23116112662345
6758,26,,23116112722345
6759,54,,23116112722345
6760,2,16675132,23116112782345
6761,54,,23116112782345
6762,26,,23116112802345
6763,54,,23116112802345
6764,26,,23116112822345
6765,54,,23116112822345
6766,26,,23116112842345
6767,54,,23116112842345
6768,2,,23116112862345
6769,26,,23116112862345
6770,54,,23116112862345
6771,26,,23116112882345
6772,54,,23116112882345
6773,26,,23116112902345
6774,26,,23116112922345
6775,54,,23116112922345
6776,26,,23116112982345
6777,54,,23116112982345
6778,26,,23116113002345
6779,54,,23116113002345
6780,26,,23116113042345
6781,54,,23116113042345
6782,26,,23116113062345
6783,54,,23116113062345
6784,2,,23116113082345
6785,26,,23116113082345
6786,54,,23116113082345
6787,26,,23116113122345
6788,54,,23116113122345
6789,26,,23116113162345
6790,54,,23116113162345
6791,26,,23116113242345
6792,54,,23116113242345
6793,26,,23116113282345
6794,54,,23116113282345
6795,26,,23116113302345
6796,54,,23116113302345
6797,26,,23116113322345
6798,54,,23116113322345
6799,26,,23116113342345
6800,54,,23116113342345
6801,26,,23116113402345
6802,54,,23116113402345
6803,26,,23116113422345
6804,54,,23116113422345
6805,26,,23116113482345
6806,54,,23116113482345
6807,26,,23116113502345
6808,54,,23116113502345
6809,26,,23116113562345
6810,54,,23116113562345
6811,54,,23116113602345
6812,26,,23116113662345
6813,54,,23116113662345
6814,26,,23116113682345
6815,54,,23116113682345
6816,54,,23116113702345
6817,26,,23116113762345
6818,54,,23116113762345
6819,26,,23116113802345
6820,54,,23116113802345
6821,2,,23116113842345
6822,26,24917308,23116113842345
6823,26,,23116113882345
6824,54,,23116113882345
6825,26,,23116113942345
6826,54,,23116113942345
6827,26,,23116114022345
6828,54,,23116114022345
6829,26,,23116114042345
6830,54,,23116114042345
6831,26,,23116114102345
6832,54,,23116114102345
6833,26,26009152,23116114122345
6834,26,,23116114142345
6835,54,,23116114142345
6836,26,,23116114162345
6837,54,,23116114162345
6838,26,,23116114262345
6839,54,,23116114262345
6840,26,,23116114282345
6841,54,,23116114282345
6842,26,,23116114302345
6843,54,,23116114302345
6844,26,,23116114402345
6845,54,,23116114402345
6846,26,,23116114422345
6847,54,,23116114422345
6848,26,,23116114442345
6849,54,,23116114442345
6850,26,,23116114482345
6851,54,,23116114482345
6852,54,,23116114562345
6853,26,,23116114602345
6854,54,,23116114602345
6855,26,,23116114642345
6856,54,,23116114642345
6857,26,,23116114662345
6858,54,,23116114662345
6859,26,,23116114682345
6860,54,,23116114682345
6861,26,,23116114702345
6862,54,,23116114702345
6863,26,,23116114722345
6864,54,,23116114722345
6865,26,,23116114742345
6866,54,,23116114742345
6867,26,,23116114762345
6868,54,,23116114762345
6869,26,,23116114782345
6870,54,,23116114782345
6871,26,,23116114882345
6872,54,,23116114882345
6873,26,,23116114902345
6874,54,,23116114902345
6875,26,,23116114922345
6876,54,,23116114922345
6877,26,,23116114962345
6878,54,,23116114962345
6879,2,,23116114982345
6880,26,,23116114982345
6881,54,,23116114982345
6882,26,,23116115082345
6883,54,,23116115082345
6884,2,,23116115102345
6885,26,25911960,23116115102345
6886,26,,23116115122345
6887,54,,23116115122345
6888,2,,23116115142345
6889,26,,23116115142345
6890,54,,23116115142345
6891,26,,23116115162345
6892,54,,23116115162345
6893,26,,23116115222345
6894,54,,23116115222345
6895,26,,23116115242345
6896,54,,23116115242345
6897,54,,23116115402345
6898,26,,23116115422345
6899,54,,23116115422345
6900,26,,23116115482345
6901,54,,23116115482345
6902,26,,23116115502345
6903,54,,23116115502345
6904,26,,23116115522345
6905,54,,23116115522345
6906,26,,23116115542345
6907,54,,23116115542345
6908,26,,23116115562345
6909,54,,23116115562345
6910,2,,23116115582345
6911,26,,23116115582345
6912,54,,23116115582345
6913,26,,23116115602345
6914,54,,23116115602345
6915,26,,23116115622345
6916,54,,23116115622345
6917,26,,23116115762345
6918,54,,23116115762345
6919,26,,23116115802345
6920,54,,23116115802345
6921,26,,23116115822345
6922,54,,23116115822345
6923,26,,23116115882345
6924,54,,23116115882345
6925,26,,23116115902345
6926,54,,23116115902345
6927,26,,23116116002345
6928,54,,23116116002345
6929,26,,23116116062345
6930,54,,23116116062345
6931,26,,23116116082345
6932,54,,23116116082345
6933,26,,23116116142345
6934,54,,23116116142345
6935,26,,23116116162345
6936,54,,23116116162345
6937,26,,23116116182345
6938,54,,23116116182345
6939,26,,23116116222345
6940,54,,23116116222345
6941,26,,23116116242345
6942,54,,23116116242345
6943,26,,23116116302345
6944,54,,23116116302345
6945,26,26092730,23116116322345
6946,26,,23116116342345
6947,54,,23116116342345
6948,26,,23116116362345
6949,54,,23116116362345
6950,26,,23116116442345
6951,54,,23116116442345
6952,26,,23116116482345
6953,54,,23116116482345
6954,26,,23116116502345
6955,54,,23116116502345
6956,26,,23116116562345
6957,54,,23116116562345
6958,26,,23116116602345
6959,54,,23116116602345
6960,26,,23116116622345
6961,54,,23116116622345
6962,26,,23116116642345
6963,54,,23116116642345
6964,26,,23116116682345
6965,54,,23116116682345
6966,26,24924672,23116116722345
6967,26,,23116116802345
6968,54,,23116116802345
6969,26,,23116116822345
6970,54,,23116116822345
6971,26,,23116116882345
6972,54,,23116116882345
6973,26,,23116116902345
6974,54,,23116116902345
6975,26,,23116117002345
6976,54,,23116117002345
6977,26,,23116117042345
6978,54,,23116117042345
6979,54,,23116117062345
6980,26,,23116117082345
6981,54,,23116117082345
6982,26,,23116117102345
6983,54,,23116117102345
6984,26,,23116117122345
6985,54,,23116117122345
6986,26,,23116117162345
6987,54,,23116117162345
6988,26,,23116117182345
6989,54,,23116117182345
6990,2,,23116117202345
6991,26,,23116117202345
6992,54,,23116117202345
6993,26,,23116117262345
6994,54,,23116117262345
6995,2,19275406,23116117282345
6996,4,19108852,23116117282345
6997,26,,23116117282345
6998,54,,23116117282345
6999,2,,23116117362345
7000,26,,23116117362345
7001,54,,23116117362345
7002,26,,23116117442345
7003,54,,23116117442345
7004,26,,23116117482345
7005,54,,23116117482345
7006,26,,23116117502345
7007,54,,23116117502345
7008,26,,23116117622345
7009,54,,23116117622345
7010,2,,23116117662345
7011,26,,23116117662345
7012,54,,23116117662345
7013,26,,23116117702345
7014,54,,23116117702345
7015,26,,23116117722345
7016,54,,23116117722345
7017,4,18057830,23116117782345
7018,26,,23116117782345
7019,54,,23116117782345
7020,26,,23116117842345
7021,54,,23116117842345
7022,26,,23116117882345
7023,54,,23116117882345
7024,26,,23116117942345
7025,54,,23116117942345
7026,26,,23116117962345
7027,54,,23116117962345
7028,26,,23116117982345
7029,54,,23116117982345
7030,26,,23116118022345
7031,54,,23116118022345
7032,26,,23116118042345
7033,54,,23116118042345
7034,26,,23116118082345
7035,54,,23116118082345
7036,26,,23116118102345
7037,54,,23116118102345
7038,54,,23116118122345
7039,26,,23116118142345
7040,54,,23116118142345
7041,26,,23116118162345
7042,54,,23116118162345
7043,2,,23116118242345
7044,26,,23116118242345
7045,54,,23116118242345
7046,26,,23116118302345
7047,54,,23116118302345
7048,26,,23116118362345
7049,54,,23116118362345
7050,26,,23116118382345
7051,54,,23116118382345
7052,26,,23116118442345
7053,54,,23116118442345
7054,26,,23116118462345
7055,54,,23116118462345
7056,26,,23116118502345
7057,54,,23116118502345
7058,26,,23116118542345
7059,54,,23116118542345
7060,26,,23116118562345
7061,54,,23116118562345
7062,2,,23116118642345
7063,26,,23116118642345
7064,54,,23116118642345
7065,26,,23116118662345
7066,54,,23116118662345
7067,2,,23116118722345
7068,26,,23116118722345
7069,54,,23116118722345
7070,26,,23116118782345
7071,54,,23116118782345
7072,26,,23116118802345
7073,54,,23116118802345
7074,26,,23116118822345
7075,54,,23116118822345
7076,26,,23116118862345
7077,54,,23116118862345
7078,2,,23116118882345
7079,26,,23116118882345
7080,54,,23116118882345
7081,26,,23116118962345
7082,54,,23116118962345
7083,2,17021604,23116118982345
7084,4,18454250,23116118982345
7085,26,,23116119002345
7086,54,,23116119002345
7087,26,,23116119042345
7088,54,,23116119042345
7089,26,,23116119102345
7090,54,,23116119102345
7091,26,,23116119202345
7092,54,,23116119202345
7093,54,,23116119242345
7094,2,,23116119282345
7095,26,,23116119282345
7096,54,,23116119282345
7097,26,,23116119322345
7098,54,,23116119322345
7099,54,,23116119342345
7100,26,24805778,23116119382345
7101,26,,23116119422345
7102,54,,23116119422345
7103,26,,23116119442345
7104,54,,23116119442345
7105,26,,23116119462345
7106,54,,23116119462345
7107,2,,23116119502345
7108,54,,23116119502345
7109,26,,23116119522345
7110,54,,23116119522345
7111,26,,23116119562345
7112,54,,23116119562345
7113,26,,23116119582345
7114,54,,23116119582345
7115,26,,23116119662345
7116,54,,23116119662345
7117,54,,23116119682345
7118,26,25043138,23116119702345
7119,26,,23116119722345
7120,54,,23116119722345
7121,26,,23116119742345
7122,54,,23116119742345
7123,54,,23116119782345
7124,26,,23116119802345
7125,54,,23116119802345
7126,26,,23116119822345
7127,54,,23116119822345
7128,26,,23116119842345
7129,54,,23116119842345
7130,26,,23116119882345
7131,54,,23116119882345
7132,2,,23116119902345
7133,26,,23116119902345
7134,54,,23116119902345
7135,26,25328928,23116119922345
7136,26,,23116120002345
7137,54,,23116120002345
7138,26,,23116120022345
7139,54,,23116120022345
7140,26,,23116120142345
7141,54,,23116120142345
7142,2,,23116120282345
7143,26,,23116120282345
