,userId,cardsStoredCount,emailVerified,mobileVerified,createdDate
1519,23116485562345,0,0,0,2014-07-08 07:19:55
1520,23116485922345,2,0,0,2014-07-08 07:44:38
1521,23116486102345,0,0,0,2014-07-08 07:49:28
1522,23116486522345,0,0,0,2014-07-08 08:08:57
1523,23116486782345,0,0,0,2014-07-08 08:21:20
1524,23116487222345,0,0,0,2014-07-08 08:33:31
1525,23116487422345,1,0,0,2014-07-08 08:43:17
1526,23116488022345,1,1,0,2014-07-08 08:57:53
1527,23116488302345,0,1,0,2014-07-08 09:07:14
1528,23116488942345,0,1,0,2014-07-08 09:24:28
1529,23116489302345,1,0,0,2014-07-08 09:29:57
1530,23116489522345,1,0,0,2014-07-08 09:36:09
1531,23116489782345,0,0,0,2014-07-08 09:42:24
1532,23116489802345,1,1,1,2014-07-08 09:42:27
1533,23116490002345,1,0,0,2014-07-08 09:46:26
1534,23116490322345,0,0,0,2014-07-08 09:55:51
1535,23116491162345,0,0,0,2014-07-08 10:14:16
1536,23116491742345,1,0,0,2014-07-08 10:23:49
1537,23116491762345,1,1,0,2014-07-08 10:25:01
1538,23116491922345,0,1,0,2014-07-08 10:25:08
1539,23116492682345,0,0,0,2014-07-08 10:34:51
1540,23116492862345,0,0,0,2014-07-08 10:38:21
1541,23116493502345,0,0,0,2014-07-08 10:47:11
1542,23116493722345,1,0,0,2014-07-08 10:52:00
1543,23116493902345,0,0,0,2014-07-08 10:53:52
1544,23116493942345,1,0,0,2014-07-08 10:54:04
1545,23116494022345,0,0,0,2014-07-08 10:55:13
1546,23116494082345,0,0,0,2014-07-08 10:56:38
1547,23116494902345,0,0,0,2014-07-08 11:09:36
1548,23116495042345,0,0,0,2014-07-08 11:11:53
1549,23116495762345,0,0,0,2014-07-08 11:23:21
1550,23116495862345,1,1,0,2014-07-08 11:24:32
1551,23116495982345,1,0,0,2014-07-08 11:26:04
1552,23116496942345,1,0,0,2014-07-08 11:35:59
1553,23116497222345,1,1,0,2014-07-08 11:39:55
1554,23116497702345,1,0,0,2014-07-08 11:45:25
1555,23116498162345,0,0,0,2014-07-08 11:48:59
1556,23116498262345,0,0,0,2014-07-08 11:50:54
1557,23116498362345,1,0,0,2014-07-08 11:51:09
1558,23116498902345,0,0,0,2014-07-08 11:56:31
1559,23116498982345,0,0,0,2014-07-08 11:57:26
1560,23116499222345,0,0,0,2014-07-08 11:59:28
1561,23116499362345,1,0,0,2014-07-08 12:02:41
1562,23116499902345,0,0,0,2014-07-08 12:09:49
1563,23116500382345,1,0,0,2014-07-08 12:13:08
1564,23116500542345,0,0,0,2014-07-08 12:15:08
1565,23116500562345,0,0,0,2014-07-08 12:15:10
1566,23116500662345,0,0,0,2014-07-08 12:15:50
1567,23116500782345,1,0,0,2014-07-08 12:18:29
1568,23116500802345,0,0,0,2014-07-08 12:17:52
1569,23116500822345,1,0,0,2014-07-08 12:17:54
1570,23116501102345,0,0,0,2014-07-08 12:20:49
1571,23116501322345,0,0,0,2014-07-08 12:23:45
1572,23116501422345,0,1,0,2014-07-08 12:23:45
1573,23116501502345,1,0,0,2014-07-08 12:25:09
1574,23116501822345,0,1,0,2014-07-08 12:28:29
1575,23116502262345,0,0,0,2014-07-08 12:34:11
1576,23116502422345,1,0,0,2014-07-08 12:35:57
1577,23116502762345,0,0,0,2014-07-08 12:39:57
1578,23116503602345,1,0,0,2014-07-08 12:51:12
1579,23116503622345,0,0,0,2014-07-08 12:52:21
1580,23116504662345,1,0,0,2014-07-08 13:05:52
1581,23116504762345,1,0,0,2014-07-08 13:06:04
1582,23116504782345,1,0,0,2014-07-08 13:06:05
1583,23116505062345,1,0,1,2014-07-08 13:08:51
1584,23116505482345,0,0,0,2014-07-08 13:14:56
1585,23116505822345,0,0,0,2014-07-08 13:23:17
1586,23116506382345,1,0,0,2014-07-08 13:28:53
1587,23116506942345,1,0,0,2014-07-08 13:36:37
1588,23116507062345,0,0,0,2014-07-08 13:39:01
1589,23116508142345,1,1,1,2014-07-08 13:54:23
1590,23116508842345,0,0,0,2014-07-08 14:03:43
1591,23116508862345,0,0,0,2014-07-08 14:02:54
1592,23116508922345,0,0,0,2014-07-08 14:03:12
1593,23116509962345,1,0,0,2014-07-08 14:18:55
1594,23116509982345,1,0,0,2014-07-08 14:20:00
1595,23116510542345,1,0,0,2014-07-08 14:24:45
1596,23116510782345,0,0,0,2014-07-08 14:27:23
1597,23116511162345,0,1,0,2014-07-08 14:33:27
1598,23116511622345,1,0,0,2014-07-08 14:39:37
1599,23116511982345,3,0,0,2014-07-08 14:42:56
1600,23116512342345,0,0,0,2014-07-08 14:49:18
1601,23116512642345,0,0,0,2014-07-08 14:52:54
1602,23116512882345,0,0,0,2014-07-08 14:56:30
1603,23116513162345,0,0,0,2014-07-08 14:58:35
1604,23116513922345,0,0,0,2014-07-08 15:10:35
1605,23116514062345,2,0,0,2014-07-08 15:12:32
1606,23116514142345,1,0,0,2014-07-08 15:13:34
1607,23116514302345,1,0,0,2014-07-08 15:17:06
1608,23116514922345,1,0,0,2014-07-08 15:23:10
1609,23116514962345,1,0,0,2014-07-08 15:23:14
1610,23116514982345,1,0,0,2014-07-08 15:23:31
1611,23116515602345,1,0,0,2014-07-08 15:34:49
1612,23116515742345,0,0,0,2014-07-08 15:36:15
1613,23116515762345,1,0,0,2014-07-08 15:36:20
1614,23116516122345,0,0,0,2014-07-08 15:43:34
1615,23116516702345,0,0,0,2014-07-08 15:54:31
1616,23116517862345,0,0,0,2014-07-08 16:10:04
1617,23116518582345,0,0,0,2014-07-08 16:20:33
1618,23116518902345,0,0,0,2014-07-08 16:25:03
1619,23116519382345,0,1,0,2014-07-08 16:30:44
1620,23116519442345,0,0,0,2014-07-08 16:30:58
1621,23116519482345,1,0,0,2014-07-08 16:33:00
1622,23116519862345,0,0,0,2014-07-08 16:38:03
1623,23116519962345,0,0,0,2014-07-08 16:38:09
1624,23116520202345,1,0,0,2014-07-08 16:41:50
1625,23116520502345,0,1,1,2014-07-08 16:46:49
1626,23116520722345,0,0,0,2014-07-08 16:50:30
1627,23116520822345,0,0,0,2014-07-08 16:53:08
1628,23116521022345,0,0,0,2014-07-08 16:54:23
1629,23116521182345,0,0,0,2014-07-08 16:56:14
1630,23116521282345,0,0,0,2014-07-08 16:58:28
1631,23116521782345,0,0,0,2014-07-08 17:04:12
1632,23116522002345,1,0,0,2014-07-08 17:07:59
1633,23116522062345,1,0,0,2014-07-08 17:08:27
1634,23116522342345,0,0,0,2014-07-08 17:11:10
1635,23116522462345,1,0,0,2014-07-08 17:12:23
1636,23116522582345,0,1,0,2014-07-08 17:13:40
1637,23116523282345,0,0,0,2014-07-08 17:23:05
1638,23116524262345,1,0,0,2014-07-08 17:36:33
1639,23116524562345,0,0,0,2014-07-08 17:40:54
1640,23116524822345,0,0,0,2014-07-08 17:43:06
1641,23116526082345,0,0,0,2014-07-08 18:03:50
1642,23116526122345,0,0,0,2014-07-08 18:04:08
1643,23116526782345,0,1,0,2014-07-08 18:14:43
1644,23116526902345,0,0,0,2014-07-08 18:16:03
1645,23116527062345,0,0,0,2014-07-08 18:19:34
1646,23116527182345,0,0,0,2014-07-08 18:20:26
1647,23116527242345,1,0,0,2014-07-08 18:21:55
1648,23116527262345,1,0,0,2014-07-08 18:22:49
1649,23116527282345,0,1,0,2014-07-08 18:22:03
1650,23116527322345,1,0,0,2014-07-08 18:22:25
1651,23116527422345,0,0,0,2014-07-08 18:23:57
1652,23116527482345,0,0,0,2014-07-08 18:23:21
1653,23116528102345,0,0,0,2014-07-08 18:33:28
1654,23116528382345,1,0,0,2014-07-08 18:37:46
1655,23116528562345,1,1,0,2014-07-08 18:40:11
1656,23116528722345,0,0,0,2014-07-08 18:42:52
1657,23116528742345,0,0,0,2014-07-08 18:42:12
1658,23116528762345,0,0,0,2014-07-08 18:42:13
1659,23116528802345,1,0,0,2014-07-08 18:43:28
1660,23116528982345,1,0,0,2014-07-08 18:44:42
1661,23116529022345,0,0,0,2014-07-08 18:45:18
1662,23116529242345,2,0,0,2014-07-08 18:46:53
1663,23116529262345,1,0,0,2014-07-08 18:48:00
1664,23116529282345,1,0,0,2014-07-08 18:47:08
1665,23116529442345,0,0,0,2014-07-08 18:49:46
1666,23116530262345,0,0,0,2014-07-08 18:57:31
1667,23116530302345,0,0,0,2014-07-08 18:57:10
1668,23116530382345,0,0,0,2014-07-08 18:58:34
1669,23116530422345,0,0,0,2014-07-08 18:59:11
1670,23116530742345,0,0,0,2014-07-08 19:03:01
1671,23116531702345,0,0,0,2014-07-08 19:19:38
1672,23116531982345,0,0,0,2014-07-08 19:23:28
1673,23116532322345,1,0,0,2014-07-08 19:28:03
1674,23116532562345,0,0,0,2014-07-08 19:32:12
1675,23116533402345,0,0,0,2014-07-08 19:44:01
1676,23116533422345,0,0,0,2014-07-08 19:44:02
1677,23116533542345,0,0,0,2014-07-08 19:47:02
1678,23116533982345,1,0,0,2014-07-08 19:54:55
1679,23116534182345,0,0,0,2014-07-08 19:57:58
1680,23116534322345,1,0,0,2014-07-08 20:01:23
1681,23116534342345,1,0,0,2014-07-08 20:01:47
1682,23116534402345,0,0,0,2014-07-08 20:03:41
1683,23116534462345,0,0,0,2014-07-08 20:04:02
1684,23116535042345,1,0,0,2014-07-08 20:11:41
1685,23116535642345,1,0,0,2014-07-08 20:20:08
1686,23116535682345,1,0,0,2014-07-08 20:19:28
1687,23116535982345,0,0,0,2014-07-08 20:26:36
1688,23116536042345,1,0,0,2014-07-08 20:28:32
1689,23116536122345,1,0,0,2014-07-08 20:29:24
1690,23116536422345,0,0,0,2014-07-08 20:35:04
1691,23116537062345,1,0,0,2014-07-08 20:48:10
1692,23116537182345,0,0,0,2014-07-08 20:50:33
1693,23116537402345,0,0,0,2014-07-08 20:55:36
1694,23116537502345,0,0,0,2014-07-08 20:56:45
1695,23116537722345,0,0,0,2014-07-08 21:01:37
1696,23116538162345,1,0,0,2014-07-08 21:09:23
1697,23116538262345,0,1,1,2014-07-08 21:11:38
1698,23116538282345,1,0,0,2014-07-08 21:12:06
1699,23116538722345,0,0,0,2014-07-08 21:19:54
1700,23116538802345,1,0,0,2014-07-08 21:21:17
1701,23116539442345,0,1,1,2014-07-08 21:27:32
1702,23116540442345,1,0,0,2014-07-08 21:40:36
1703,23116540542345,1,0,0,2014-07-08 21:42:32
1704,23116540782345,0,1,0,2014-07-08 21:47:45
1705,23116541122345,0,0,0,2014-07-08 21:53:07
1706,23116541202345,0,0,0,2014-07-08 21:54:27
1707,23116541502345,0,0,0,2014-07-08 21:59:26
1708,23116543142345,0,0,0,2014-07-08 22:28:10
1709,23116543582345,1,1,0,2014-07-08 22:38:49
1710,23116543762345,0,0,0,2014-07-08 22:40:08
1711,23116544082345,0,0,0,2014-07-08 22:47:07
1712,23116544142345,1,1,0,2014-07-08 22:47:09
1713,23116544342345,0,0,0,2014-07-08 22:51:32
1714,23116544422345,0,1,0,2014-07-08 22:53:09
1715,23116544662345,0,0,0,2014-07-08 22:58:54
1716,23116544842345,0,0,0,2014-07-08 23:01:39
1717,23116545562345,1,0,0,2014-07-08 23:13:26
1718,23116545702345,0,0,0,2014-07-08 23:15:36
1719,23116546562345,0,0,0,2014-07-08 23:31:46
1720,23116546622345,0,0,0,2014-07-08 23:33:51
1721,23116546942345,0,0,0,2014-07-08 23:39:38
1722,23116546982345,0,0,0,2014-07-08 23:40:47
1723,23116547162345,1,0,0,2014-07-08 23:45:37
1724,23116547502345,0,0,0,2014-07-08 23:54:52
1725,23116548002345,0,1,0,2014-07-09 00:09:33
1726,23116548842345,0,0,0,2014-07-09 00:35:43
1727,23116549042345,0,0,0,2014-07-09 00:43:40
1728,23116549062345,0,0,0,2014-07-09 00:44:48
1729,23116549302345,1,0,0,2014-07-09 00:55:16
1730,23116549562345,1,0,0,2014-07-09 01:15:30
1731,23116549822345,1,0,0,2014-07-09 01:33:46
1732,23116550902345,2,0,0,2014-07-09 02:38:43
1733,23116552222345,0,1,0,2014-07-09 06:11:19
1734,23116552862345,0,0,0,2014-07-09 06:49:33
1735,23116554102345,1,0,0,2014-07-09 07:34:35
1736,23116555362345,0,0,0,2014-07-09 08:15:35
1737,23116555382345,0,0,0,2014-07-09 08:15:43
1738,23116556022345,1,1,0,2014-07-09 08:44:34
1739,23116556122345,1,0,0,2014-07-09 08:50:21
1740,23116557662345,1,0,0,2014-07-09 09:28:21
1741,23116557742345,1,0,0,2014-07-09 09:30:34
1742,23116558062345,0,1,0,2014-07-09 09:35:43
1743,23116558742345,0,0,0,2014-07-09 09:51:00
1744,23116558962345,0,0,0,2014-07-09 09:54:18
1745,23116559062345,0,0,0,2014-07-09 09:56:11
1746,23116559462345,0,1,1,2014-07-09 10:02:31
1747,23116560242345,0,0,0,2014-07-09 10:15:10
1748,23116560462345,0,0,0,2014-07-09 10:19:20
1749,23116561022345,0,0,0,2014-07-09 10:25:55
1750,23116561142345,1,0,0,2014-07-09 10:27:05
1751,23116561242345,0,0,0,2014-07-09 10:28:07
1752,23116562182345,0,0,0,2014-07-09 10:43:07
1753,23116562262345,1,0,0,2014-07-09 10:44:44
1754,23116562302345,0,1,0,2014-07-09 10:44:46
1755,23116562482345,2,0,0,2014-07-09 10:46:50
1756,23116563282345,0,0,0,2014-07-09 10:56:11
1757,23116563322345,1,0,0,2014-07-09 10:56:57
1758,23116564382345,1,0,0,2014-07-09 11:10:00
1759,23116564442345,0,0,0,2014-07-09 11:10:44
1760,23116564642345,0,0,0,2014-07-09 11:12:23
1761,23116564662345,0,0,0,2014-07-09 11:12:28
1762,23116564682345,1,0,0,2014-07-09 11:12:58
1763,23116564842345,1,0,0,2014-07-09 11:16:01
1764,23116564942345,0,0,0,2014-07-09 11:17:13
1765,23116565002345,0,0,0,2014-07-09 11:18:05
1766,23116565182345,1,0,0,2014-07-09 11:19:56
1767,23116565262345,1,0,0,2014-07-09 11:21:17
1768,23116566582345,0,0,0,2014-07-09 11:39:35
1769,23116566682345,0,0,0,2014-07-09 11:40:38
1770,23116567442345,0,0,0,2014-07-09 11:52:59
1771,23116567462345,1,0,0,2014-07-09 11:53:49
1772,23116568042345,0,0,0,2014-07-09 12:02:15
1773,23116568142345,0,0,0,2014-07-09 12:02:47
1774,23116568402345,0,0,0,2014-07-09 12:06:01
1775,23116569022345,0,0,0,2014-07-09 12:12:08
1776,23116569062345,0,0,0,2014-07-09 12:12:21
1777,23116569102345,1,0,0,2014-07-09 12:12:54
1778,23116569442345,0,0,0,2014-07-09 12:17:23
1779,23116569582345,1,0,0,2014-07-09 12:19:42
1780,23116570142345,0,0,0,2014-07-09 12:24:12
1781,23116570362345,1,0,0,2014-07-09 12:25:52
1782,23116570622345,1,0,0,2014-07-09 12:30:39
1783,23116571062345,1,0,0,2014-07-09 12:36:13
1784,23116571782345,3,0,0,2014-07-09 12:47:10
1785,23116572502345,0,0,0,2014-07-09 12:52:00
1786,23116572682345,0,0,0,2014-07-09 12:54:31
1787,23116572742345,1,0,0,2014-07-09 12:54:35
1788,23116573002345,0,0,0,2014-07-09 12:56:53
1789,23116573022345,1,0,0,2014-07-09 12:56:45
1790,23116573302345,1,1,0,2014-07-09 12:58:41
1791,23116573742345,0,0,0,2014-07-09 13:02:16
1792,23116573862345,1,0,0,2014-07-09 13:03:28
1793,23116573902345,0,0,0,2014-07-09 13:04:10
1794,23116574202345,1,0,0,2014-07-09 13:08:22
1795,23116574222345,1,0,0,2014-07-09 13:08:26
1796,23116574302345,0,0,0,2014-07-09 13:09:05
1797,23116574462345,0,1,0,2014-07-09 13:10:25
1798,23116575062345,0,1,0,2014-07-09 13:18:06
1799,23116575542345,0,0,0,2014-07-09 13:23:32
1800,23116575702345,0,0,0,2014-07-09 13:25:23
1801,23116576002345,1,0,0,2014-07-09 13:28:58
1802,23116576122345,1,0,0,2014-07-09 13:30:13
1803,23116576202345,1,0,0,2014-07-09 13:30:52
1804,23116576282345,0,0,0,2014-07-09 13:31:14
1805,23116576722345,0,0,0,2014-07-09 13:35:38
1806,23116576762345,0,0,0,2014-07-09 13:36:01
1807,23116576882345,0,0,0,2014-07-09 13:36:57
1808,23116577142345,1,0,0,2014-07-09 13:40:52
1809,23116577362345,0,0,0,2014-07-09 13:43:00
1810,23116577902345,0,0,0,2014-07-09 13:49:45
1811,23116578582345,0,0,0,2014-07-09 13:58:06
1812,23116579082345,0,0,0,2014-07-09 14:03:01
1813,23116579102345,1,0,0,2014-07-09 14:03:02
1814,23116579402345,2,1,0,2014-07-09 14:08:22
1815,23116579542345,0,0,0,2014-07-09 14:09:59
1816,23116580042345,0,0,0,2014-07-09 14:15:48
1817,23116580382345,1,0,0,2014-07-09 14:18:56
1818,23116580602345,0,0,0,2014-07-09 14:20:53
1819,23116580682345,0,0,0,2014-07-09 14:21:10
1820,23116581902345,1,0,0,2014-07-09 14:35:47
1821,23116582062345,0,0,0,2014-07-09 14:37:15
1822,23116582102345,1,0,0,2014-07-09 14:37:53
1823,23116583302345,0,1,0,2014-07-09 14:47:32
1824,23116583762345,0,0,0,2014-07-09 14:53:58
1825,23116584682345,0,0,0,2014-07-09 15:04:49
1826,23116585422345,2,0,0,2014-07-09 15:11:16
1827,23116585562345,0,0,0,2014-07-09 15:14:22
1828,23116586082345,0,1,0,2014-07-09 15:20:08
1829,23116586722345,1,0,0,2014-07-09 15:26:24
1830,23116586742345,0,1,0,2014-07-09 15:26:27
1831,23116587382345,0,0,0,2014-07-09 15:36:41
1832,23116587422345,0,0,0,2014-07-09 15:37:58
1833,23116587722345,0,1,0,2014-07-09 15:41:10
1834,23116587882345,0,0,0,2014-07-09 15:43:31
1835,23116587922345,0,1,0,2014-07-09 15:43:44
1836,23116588822345,1,0,0,2014-07-09 15:53:31
1837,23116588862345,0,0,0,2014-07-09 15:54:00
1838,23116589382345,0,0,0,2014-07-09 15:59:41
1839,23116589422345,0,0,0,2014-07-09 16:00:28
1840,23116589582345,0,0,0,2014-07-09 16:01:55
1841,23116589742345,0,0,0,2014-07-09 16:04:02
1842,23116589762345,0,0,0,2014-07-09 16:04:37
1843,23116590082345,0,0,0,2014-07-09 16:09:27
1844,23116590442345,1,1,0,2014-07-09 16:14:27
1845,23116590682345,0,0,0,2014-07-09 16:16:35
1846,23116590902345,1,0,0,2014-07-09 16:18:25
1847,23116591242345,0,0,0,2014-07-09 16:22:36
1848,23116591362345,0,0,0,2014-07-09 16:23:35
1849,23116591562345,0,1,0,2014-07-09 16:26:14
1850,23116591582345,0,0,0,2014-07-09 16:26:06
1851,23116591642345,1,0,0,2014-07-09 16:26:32
1852,23116592202345,0,0,0,2014-07-09 16:32:08
1853,23116592222345,0,0,0,2014-07-09 16:32:15
1854,23116592442345,0,1,0,2014-07-09 16:35:24
1855,23116592902345,0,0,0,2014-07-09 16:41:34
1856,23116593142345,1,1,1,2014-07-09 16:43:34
1857,23116593642345,0,0,0,2014-07-09 16:48:58
1858,23116593702345,1,0,0,2014-07-09 16:49:28
1859,23116593862345,0,0,0,2014-07-09 16:50:37
1860,23116594182345,0,1,1,2014-07-09 16:53:39
1861,23116594342345,1,1,0,2014-07-09 16:54:53
1862,23116594462345,1,0,0,2014-07-09 16:56:34
1863,23116594902345,1,0,0,2014-07-09 17:01:49
1864,23116595522345,1,0,0,2014-07-09 17:08:51
1865,23116595882345,1,0,0,2014-07-09 17:12:22
1866,23116596102345,0,0,0,2014-07-09 17:17:40
1867,23116596342345,0,0,0,2014-07-09 17:20:50
1868,23116596522345,0,1,0,2014-07-09 17:22:08
1869,23116596782345,1,0,0,2014-07-09 17:24:43
1870,23116596802345,2,0,0,2014-07-09 17:24:38
1871,23116597342345,0,0,0,2014-07-09 17:31:47
1872,23116597542345,1,0,0,2014-07-09 17:32:53
1873,23116597662345,0,0,0,2014-07-09 17:33:31
1874,23116597742345,0,0,0,2014-07-09 17:34:42
1875,23116597902345,0,0,0,2014-07-09 17:37:02
1876,23116598202345,0,0,0,2014-07-09 17:39:24
1877,23116598482345,0,0,0,2014-07-09 17:43:12
1878,23116598562345,1,0,0,2014-07-09 17:44:13
1879,23116599242345,0,0,0,2014-07-09 17:52:53
1880,23116599402345,0,0,0,2014-07-09 17:57:09
1881,23116600382345,1,0,0,2014-07-09 18:08:49
1882,23116601082345,0,0,0,2014-07-09 18:22:28
1883,23116601222345,1,1,0,2014-07-09 18:24:45
1884,23116601542345,1,0,0,2014-07-09 18:28:20
1885,23116601642345,0,0,0,2014-07-09 18:29:05
1886,23116601942345,0,0,0,2014-07-09 18:32:03
1887,23116602142345,1,0,0,2014-07-09 18:35:06
1888,23116602902345,0,0,0,2014-07-09 18:43:39
1889,23116603102345,0,1,0,2014-07-09 18:46:20
1890,23116604062345,0,0,0,2014-07-09 19:01:04
1891,23116604382345,1,0,0,2014-07-09 19:06:56
1892,23116604402345,0,0,0,2014-07-09 19:06:59
1893,23116605082345,1,0,0,2014-07-09 19:17:17
1894,23116605142345,1,0,0,2014-07-09 19:17:53
1895,23116605222345,1,0,0,2014-07-09 19:18:48
1896,23116605882345,1,0,0,2014-07-09 19:30:28
1897,23116605942345,0,0,0,2014-07-09 19:31:20
1898,23116606602345,0,0,0,2014-07-09 19:44:08
1899,23116607242345,0,0,0,2014-07-09 19:53:21
1900,23116607282345,0,0,0,2014-07-09 19:53:41
1901,23116607602345,1,0,0,2014-07-09 19:57:27
1902,23116607962345,1,0,0,2014-07-09 20:01:58
1903,23116608522345,0,0,0,2014-07-09 20:09:27
1904,23116608702345,2,0,0,2014-07-09 20:13:54
1905,23116608802345,1,0,0,2014-07-09 20:16:05
1906,23116608982345,1,1,0,2014-07-09 20:19:23
1907,23116609262345,0,0,0,2014-07-09 20:24:24
1908,23116609862345,0,0,0,2014-07-09 20:33:43
1909,23116610502345,0,0,0,2014-07-09 20:45:16
1910,23116610542345,1,0,0,2014-07-09 20:45:23
1911,23116610602345,0,0,0,2014-07-09 20:46:42
1912,23116610642345,1,0,0,2014-07-09 20:46:54
1913,23116610702345,0,0,0,2014-07-09 20:47:10
1914,23116610742345,1,0,0,2014-07-09 20:47:33
1915,23116610982345,1,0,0,2014-07-09 20:51:31
1916,23116611102345,0,0,0,2014-07-09 20:53:29
1917,23116611262345,1,0,0,2014-07-09 20:55:44
1918,23116611802345,0,0,0,2014-07-09 21:05:24
1919,23116612042345,0,0,0,2014-07-09 21:07:22
1920,23116612482345,0,0,0,2014-07-09 21:14:12
1921,23116612942345,0,0,0,2014-07-09 21:21:28
1922,23116613582345,0,0,0,2014-07-09 21:35:13
1923,23116613822345,0,0,0,2014-07-09 21:38:39
1924,23116614002345,0,1,0,2014-07-09 21:40:15
1925,23116614282345,1,0,0,2014-07-09 21:45:21
1926,23116614702345,0,0,0,2014-07-09 21:53:26
1927,23116615542345,0,0,0,2014-07-09 22:06:55
1928,23116615822345,1,0,0,2014-07-09 22:11:14
1929,23116615922345,1,0,0,2014-07-09 22:15:07
1930,23116616122345,2,0,0,2014-07-09 22:17:34
1931,23116616162345,0,0,0,2014-07-09 22:18:03
1932,23116616222345,0,0,0,2014-07-09 22:19:14
1933,23116616342345,0,0,0,2014-07-09 22:21:06
1934,23116617142345,1,0,0,2014-07-09 22:34:24
1935,23116617202345,0,0,0,2014-07-09 22:35:38
1936,23116617402345,0,0,0,2014-07-09 22:38:29
1937,23116617442345,0,0,0,2014-07-09 22:40:10
1938,23116617562345,0,0,0,2014-07-09 22:41:24
1939,23116617882345,1,0,0,2014-07-09 22:46:24
1940,23116618362345,1,0,0,2014-07-09 22:54:01
1941,23116618382345,1,0,0,2014-07-09 22:54:50
1942,23116618522345,0,0,0,2014-07-09 22:56:23
1943,23116618822345,1,0,0,2014-07-09 23:06:10
1944,23116618902345,0,0,0,2014-07-09 23:08:07
1945,23116619322345,1,0,0,2014-07-09 23:18:56
1946,23116619482345,0,0,0,2014-07-09 23:22:16
1947,23116619622345,0,0,0,2014-07-09 23:24:35
1948,23116619722345,0,0,0,2014-07-09 23:27:49
1949,23116619922345,0,0,0,2014-07-09 23:35:04
1950,23116620202345,0,0,0,2014-07-09 23:39:52
1951,23116620262345,0,0,0,2014-07-09 23:42:57
1952,23116620382345,1,0,0,2014-07-09 23:44:36
1953,23116620862345,1,0,0,2014-07-09 23:57:49
1954,23116620882345,0,0,0,2014-07-09 23:58:24
1955,23116620902345,0,0,0,2014-07-09 23:58:49
1956,23116621262345,0,0,0,2014-07-10 00:14:30
1957,23116621782345,0,0,0,2014-07-10 00:31:28
1958,23116622562345,0,0,0,2014-07-10 01:07:18
1959,23116622762345,0,0,0,2014-07-10 01:18:34
1960,23116623182345,0,0,0,2014-07-10 01:39:33
1961,23116623322345,0,0,0,2014-07-10 01:47:13
1962,23116624502345,0,0,0,2014-07-10 03:06:52
1963,23116624562345,2,1,0,2014-07-10 03:10:39
1964,23116625162345,0,0,0,2014-07-10 04:59:21
1965,23116625302345,1,0,0,2014-07-10 05:08:01
1966,23116625622345,1,0,0,2014-07-10 06:31:59
1967,23116625682345,1,0,0,2014-07-10 06:38:23
1968,23116626022345,0,0,0,2014-07-10 07:03:31
1969,23116627982345,0,0,0,2014-07-10 08:26:31
1970,23116628102345,0,0,0,2014-07-10 08:29:50
1971,23116628362345,1,1,1,2014-07-10 08:35:17
1972,23116628882345,0,0,0,2014-07-10 08:50:43
1973,23116629502345,0,0,0,2014-07-10 09:06:03
1974,23116630622345,0,0,0,2014-07-10 09:26:53
1975,23116631242345,0,0,0,2014-07-10 09:40:09
1976,23116631362345,1,0,0,2014-07-10 09:42:20
1977,23116631382345,1,1,0,2014-07-10 09:42:54
1978,23116631802345,0,0,0,2014-07-10 09:50:10
1979,23116631842345,0,0,0,2014-07-10 09:51:37
1980,23116632602345,0,0,0,2014-07-10 10:05:26
1981,23116632782345,1,0,0,2014-07-10 10:07:38
1982,23116633082345,0,0,0,2014-07-10 10:11:28
1983,23116633542345,1,0,0,2014-07-10 10:17:19
1984,23116633802345,0,1,0,2014-07-10 10:19:44
1985,23116633982345,0,0,0,2014-07-10 10:20:14
1986,23116634042345,1,0,0,2014-07-10 10:21:21
1987,23116634362345,0,0,0,2014-07-10 10:24:22
1988,23116634422345,0,0,0,2014-07-10 10:24:44
1989,23116634782345,1,0,0,2014-07-10 10:29:48
1990,23116634982345,0,0,0,2014-07-10 10:31:41
1991,23116635102345,0,0,0,2014-07-10 10:33:17
1992,23116635462345,0,0,0,2014-07-10 10:36:29
1993,23116635602345,1,0,0,2014-07-10 10:37:42
1994,23116636122345,1,0,0,2014-07-10 10:44:20
1995,23116636442345,1,0,0,2014-07-10 10:48:45
1996,23116636582345,1,0,0,2014-07-10 10:49:44
1997,23116637182345,0,0,0,2014-07-10 10:56:32
1998,23116637642345,0,0,0,2014-07-10 11:01:56
1999,23116637822345,0,0,0,2014-07-10 11:04:19
0,23116005902345,0,0,0,2014-07-01 00:03:35
1,23116005922345,0,0,0,2014-07-01 00:03:39
2,23116005942345,0,0,0,2014-07-01 00:03:34
3,23116005962345,0,0,0,2014-07-01 00:04:33
4,23116005982345,0,0,0,2014-07-01 00:05:36
5,23116006022345,0,0,0,2014-07-01 00:07:04
6,23116006062345,0,0,0,2014-07-01 00:08:51
7,23116006102345,2,0,0,2014-07-01 00:11:46
8,23116006122345,0,0,0,2014-07-01 00:10:58
9,23116006262345,0,0,0,2014-07-01 00:13:19
10,23116006302345,0,0,0,2014-07-01 00:14:52
11,23116006322345,0,0,0,2014-07-01 00:14:39
12,23116006362345,0,0,0,2014-07-01 00:16:05
13,23116006442345,0,0,0,2014-07-01 00:18:59
14,23116006462345,0,0,0,2014-07-01 00:18:23
15,23116006502345,0,0,0,2014-07-01 00:20:29
16,23116006582345,0,0,0,2014-07-01 00:21:46
17,23116006602345,1,0,0,2014-07-01 00:22:46
