,vaultType,availableAmount,userId,updatedOn
2412,1,20.0,23116164302345,2014-11-26 18:49:34
2413,1,20.0,23116164322345,2014-11-26 18:49:14
2414,1,20.0,23116164342345,2014-11-26 18:49:37
2415,1,40.0,23116164362345,2014-11-27 14:14:29
2416,1,20.0,23116164462345,2014-11-26 18:49:21
2417,1,20.0,23116164582345,2014-11-26 18:49:18
2418,1,20.0,23116164722345,2014-11-26 18:50:56
2419,1,0.0,23116164742345,2014-12-27 21:39:38
2420,1,0.0,23116164762345,2015-01-26 11:30:56
2421,1,20.0,23116164782345,2014-11-26 18:49:30
2422,1,20.0,23116164802345,2014-11-26 18:49:22
2423,1,20.0,23116164842345,2014-11-26 18:49:26
2424,1,20.0,23116164862345,2014-11-26 18:49:24
2425,1,0.0,23116164982345,2014-08-24 16:21:31
2426,1,0.0,23116165062345,2014-12-04 10:55:11
2427,1,0.0,23116165162345,2014-09-11 13:29:08
2428,1,0.0,23116165182345,2015-01-14 12:42:07
2429,1,20.0,23116165222345,2014-11-26 18:49:51
2430,1,20.0,23116165282345,2014-11-26 18:49:53
2431,1,20.0,23116165362345,2014-11-26 18:49:40
2432,1,0.0,23116165382345,2014-12-11 12:04:06
2433,1,0.0,23116165402345,2015-01-21 17:06:06
2434,1,20.0,23116165422345,2014-11-26 18:49:45
2435,1,20.0,23116165522345,2014-11-26 18:49:52
2436,1,0.0,23116165582345,2015-01-05 15:58:50
2437,1,20.0,23116165602345,2014-11-26 16:44:16
2438,1,0.0,23116165622345,2014-07-03 13:01:01
2439,1,20.0,23116165642345,2014-11-26 18:50:11
2440,1,0.0,23116165702345,2015-02-19 10:36:24
2441,1,20.0,23116165722345,2014-11-26 18:50:35
2442,1,20.0,23116165742345,2014-11-26 18:51:02
2443,1,20.0,23116165762345,2014-11-26 18:50:01
2444,1,20.0,23116165782345,2014-11-26 18:50:18
2445,1,20.0,23116165882345,2014-11-26 18:50:08
2446,1,20.0,23116165902345,2014-11-26 18:50:05
2447,1,0.0,23116165942345,2015-03-08 10:31:05
2448,1,0.0,23116165982345,2015-03-07 20:02:03
2449,1,20.0,23116166002345,2014-11-26 18:50:14
2450,1,20.0,23116166102345,2014-11-26 18:50:13
2451,1,0.0,23116166122345,2014-10-01 14:08:05
2452,1,20.0,23116166142345,2014-11-26 18:50:15
2453,1,1.0,23116166182345,2015-03-16 13:07:01
2454,1,20.0,23116166262345,2014-11-26 18:50:17
2455,1,0.0,23116166322345,2014-09-06 20:47:13
2456,1,20.0,23116166442345,2014-11-26 18:50:21
2457,1,20.0,23116166502345,2015-03-27 18:08:08
2458,1,20.0,23116166542345,2014-11-26 18:50:23
2459,1,20.0,23116166582345,2014-11-26 18:50:32
2460,1,20.0,23116166602345,2014-11-26 18:50:24
2461,1,0.0,23116166642345,2015-02-23 11:30:49
2462,1,20.0,23116166662345,2014-11-26 18:50:38
2463,1,20.0,23116166702345,2014-11-26 18:50:34
2464,1,0.0,23116166742345,2014-12-17 11:40:25
2465,1,0.0,23116166802345,2015-03-24 21:23:39
2466,1,20.0,23116166862345,2014-11-26 18:51:06
2467,1,20.0,23116166922345,2014-11-26 18:50:41
2468,1,0.0,23116166942345,2015-01-01 17:50:58
2469,1,1.0,23116167082345,2015-03-14 17:04:02
2470,1,20.0,23116167202345,2014-11-26 18:50:44
2471,1,20.0,23116167222345,2014-11-26 18:38:48
2472,1,20.0,23116167242345,2014-11-26 18:50:47
2473,1,20.0,23116167262345,2014-11-26 18:50:43
2474,1,20.0,23116167322345,2014-11-26 18:50:49
2475,1,20.0,23116167382345,2014-11-26 18:50:46
2476,1,20.0,23116167422345,2014-11-26 18:50:50
2477,1,20.0,23116167462345,2014-11-26 18:51:00
2478,1,20.0,23116167502345,2014-11-26 18:50:55
2479,1,20.0,23116167582345,2014-11-26 15:17:49
2480,1,20.0,23116167602345,2014-11-26 18:50:52
2481,1,0.0,23116167662345,2014-12-25 16:54:51
2482,1,20.0,23116167682345,2014-11-26 18:50:59
2483,1,20.0,23116167802345,2014-11-26 18:51:03
2484,1,20.0,23116167822345,2014-11-26 18:51:44
2485,1,20.0,23116167842345,2014-11-26 18:17:42
2486,1,20.0,23116167922345,2014-11-26 18:51:39
2487,1,1.0,23116167942345,2015-03-21 17:03:09
2488,1,20.0,23116167962345,2014-11-26 18:51:10
2489,1,0.0,23116167982345,2014-08-28 19:55:42
2490,1,20.0,23116168002345,2014-11-26 18:51:11
2491,1,20.0,23116168062345,2014-11-26 18:51:07
2492,1,20.0,23116168122345,2014-11-26 18:51:08
2493,1,0.0,23116168142345,2014-07-03 13:01:12
2494,1,20.0,23116168162345,2014-11-26 18:51:14
2495,1,20.0,23116168202345,2014-11-26 18:51:13
2496,1,0.0,23116168222345,2015-03-10 11:29:55
2497,1,0.0,23116168302345,2015-02-09 12:21:53
2498,1,20.0,23116168322345,2014-11-26 18:51:19
2499,1,20.0,23116168342345,2014-11-26 19:04:01
2500,1,20.0,23116168362345,2014-11-26 18:51:17
2501,1,20.0,23116168442345,2014-11-26 18:51:29
2502,1,0.0,23116168582345,2014-12-18 21:02:02
2503,1,20.0,23116168622345,2014-11-26 18:51:30
2504,1,0.0,23116168802345,2015-03-20 10:19:49
2505,2,0.0,23116168802345,2015-03-18 16:50:59
2506,1,0.0,23116169102345,2014-11-21 10:56:59
2507,1,20.0,23116169242345,2014-11-26 17:49:53
2508,1,0.0,23116169402345,2015-01-28 11:58:47
2509,1,20.0,23116169482345,2014-11-26 18:51:40
2510,1,20.0,23116169702345,2014-11-26 18:52:35
2511,1,0.0,23116169962345,2014-11-02 11:36:03
2512,1,20.0,23116170082345,2014-11-26 18:54:22
2513,1,0.0,23116170162345,2014-12-24 19:06:33
2514,1,0.0,23116170342345,2014-12-07 19:45:35
2515,1,0.0,23116170622345,2015-01-10 22:23:12
2516,1,0.0,23116170682345,2015-02-18 18:41:50
2517,1,20.0,23116170742345,2014-11-26 18:52:26
2518,1,0.0,23116170762345,2014-12-17 22:30:30
2519,2,0.0,23116170762345,2015-03-04 14:32:45
2520,1,20.0,23116171082345,2014-11-26 18:53:02
2521,1,20.0,23116171122345,2014-11-26 18:53:19
2522,1,0.0,23116171242345,2015-03-07 13:06:01
2523,1,0.0,23116171342345,2014-12-29 11:47:39
2524,1,0.0,23116171402345,2014-12-22 15:27:04
2525,1,0.0,23116171422345,2014-12-09 23:37:43
2526,1,20.0,23116171482345,2014-11-26 16:40:05
2527,1,0.0,23116171582345,2014-11-26 19:18:36
2528,1,20.0,23116171702345,2014-11-27 14:25:47
2529,1,0.0,23116171802345,2014-10-11 16:55:23
2530,1,0.0,23116172022345,2014-10-22 13:56:40
2531,1,20.0,23116172102345,2014-11-26 17:02:18
2532,1,20.0,23116172322345,2014-11-26 18:08:13
2533,1,0.0,23116172522345,2014-10-04 10:06:30
2534,1,20.0,23116172582345,2014-11-26 19:23:16
2535,1,0.0,23116172602345,2015-03-10 14:31:30
2536,1,0.0,23116172722345,2015-03-06 17:32:03
2537,1,0.0,23116172862345,2015-01-23 14:02:39
2538,1,20.0,23116172962345,2014-11-26 19:27:12
2539,1,0.0,23116173082345,2014-07-10 01:56:13
2540,1,0.0,23116173382345,2015-03-06 12:31:07
2541,1,20.0,23116173582345,2014-11-26 18:24:56
2542,1,0.0,23116173782345,2015-01-17 20:39:43
2543,1,0.0,23116174082345,2015-01-18 10:49:54
2544,1,0.0,23116174182345,2014-11-13 19:14:07
2545,1,0.0,23116174222345,2014-11-18 05:08:20
2546,1,20.0,23116174582345,2014-11-26 18:55:17
2547,1,0.0,23116174642345,2014-12-04 20:46:24
2548,1,20.0,23116174662345,2015-02-02 18:19:01
2549,1,20.0,23116174682345,2014-11-26 18:54:21
2550,1,0.0,23116174942345,2014-12-25 09:15:58
2551,1,20.0,23116175022345,2014-11-26 19:54:32
2552,1,0.0,23116175282345,2015-02-18 13:14:44
2553,1,0.0,23116175542345,2015-02-24 09:37:39
2554,1,20.0,23116175722345,2014-11-26 16:37:25
2555,1,0.0,23116175742345,2014-12-25 14:05:34
2556,1,0.0,23116175782345,2015-03-10 17:05:07
2557,1,0.0,23116175922345,2014-07-03 14:10:09
2558,1,0.0,23116176042345,2014-08-17 22:27:03
2559,1,20.0,23116176082345,2014-11-26 18:43:46
2560,1,0.0,23116176562345,2014-10-03 16:18:14
2561,1,0.0,23116176822345,2015-03-10 20:32:02
2562,1,0.0,23116177382345,2014-12-01 20:26:20
2563,1,1.0,23116177522345,2015-03-18 17:09:07
2564,1,20.0,23116177762345,2014-11-26 18:55:37
2565,1,0.0,23116177842345,2014-10-29 18:32:43
2566,1,20.0,23116178442345,2014-11-26 18:56:35
2567,1,0.0,23116178462345,2015-03-04 15:03:05
2568,1,0.0,23116178502345,2015-01-09 16:46:35
2569,1,3.0,23116178602345,2015-03-17 02:02:07
2570,1,20.0,23116178702345,2014-11-26 18:10:52
2571,1,60.0,23116178722345,2014-11-27 13:42:13
2572,1,20.0,23116178862345,2014-12-24 22:42:02
2573,1,20.0,23116179042345,2014-11-26 18:56:46
2574,2,0.0,23116179162345,2015-03-26 11:03:51
2575,1,20.0,23116179262345,2014-11-26 17:45:47
2576,1,0.0,23116179382345,2014-12-12 09:11:13
2577,1,20.0,23116179402345,2014-11-26 15:35:54
2578,1,0.0,23116179482345,2014-10-28 14:32:09
2579,1,20.0,23116179502345,2014-11-26 18:57:00
2580,1,0.0,23116179522345,2015-03-03 16:04:01
2581,1,0.0,23116179602345,2015-03-19 11:37:37
2582,1,20.0,23116179642345,2014-11-26 18:56:51
2583,1,20.0,23116179762345,2014-11-26 18:56:58
2584,1,0.0,23116179822345,2014-09-05 18:52:31
2585,1,0.0,23116180082345,2015-02-16 15:24:43
2586,1,20.0,23116180162345,2014-11-26 18:44:13
2587,1,0.0,23116180262345,2015-03-13 11:02:05
2588,1,20.0,23116180282345,2014-11-26 18:57:17
2589,1,0.0,23116180622345,2014-07-05 23:01:20
2590,1,0.4,23116180682345,2015-03-09 13:52:04
2591,1,0.0,23116180702345,2014-11-19 14:32:20
2592,1,0.0,23116180782345,2015-03-08 16:03:06
2593,1,0.0,23116180862345,2015-03-18 16:31:03
2594,1,0.0,23116181022345,2014-10-02 23:06:06
2595,1,0.0,23116181042345,2015-01-19 11:50:00
2596,1,0.0,23116181102345,2014-07-24 20:22:45
2597,1,0.0,23116181302345,2014-07-11 12:36:15
2598,1,20.0,23116181322345,2014-11-26 18:57:29
2599,1,20.0,23116181362345,2014-11-26 19:19:49
2600,1,0.0,23116181742345,2014-10-01 08:24:10
2601,1,0.0,23116181762345,2014-12-10 20:01:41
2602,1,0.0,23116181782345,2015-03-05 15:09:05
2603,1,0.0,23116182082345,2014-11-28 14:22:43
2604,1,0.0,23116182122345,2014-10-04 13:54:31
2605,1,20.0,23116182342345,2014-11-26 18:58:34
2606,1,0.0,23116182462345,2015-01-14 09:47:01
2607,1,0.0,23116182502345,2015-03-04 20:03:07
2608,1,0.0,23116182602345,2015-01-21 18:56:38
2609,1,20.0,23116183022345,2014-11-26 18:57:55
2610,1,20.0,23116183082345,2014-11-26 15:24:01
2611,1,60.0,23116183182345,2014-11-27 13:32:17
2612,1,0.0,23116183242345,2014-10-09 12:34:06
2613,1,0.0,23116183442345,2014-07-05 10:40:13
2614,1,0.0,23116183662345,2015-01-29 20:39:55
2615,1,20.0,23116183722345,2014-11-26 18:58:20
2616,1,0.0,23116183742345,2015-02-24 07:30:01
2617,1,20.0,23116183782345,2014-11-26 18:58:16
2618,1,0.0,23116183942345,2015-01-01 15:47:16
2619,1,0.0,23116184002345,2015-02-27 10:45:51
2620,1,20.0,23116184262345,2014-11-26 17:48:24
2621,1,0.0,23116184402345,2015-03-20 19:47:20
2622,1,0.0,23116184482345,2014-12-04 17:48:34
2623,1,20.0,23116184502345,2014-11-26 18:30:05
2624,1,0.0,23116184622345,2014-12-18 19:48:29
2625,1,0.0,23116184662345,2014-11-05 18:26:05
2626,1,20.0,23116184922345,2014-11-26 18:58:59
2627,1,20.0,23116184942345,2014-11-26 16:22:46
2628,2,0.0,23116185002345,2015-03-24 16:32:09
2629,1,0.0,23116185062345,2014-08-03 16:01:03
2630,1,20.0,23116185422345,2014-11-26 18:32:35
2631,1,0.0,23116185482345,2014-12-18 19:58:27
2632,1,20.0,23116185562345,2014-11-26 18:58:54
2633,1,0.0,23116185642345,2014-10-15 18:17:54
2634,1,0.0,23116185862345,2014-11-12 18:30:13
2635,1,0.0,23116185922345,2014-12-18 19:42:39
2636,1,20.0,23116186022345,2015-01-21 17:04:16
2637,1,0.0,23116186182345,2014-12-22 14:25:59
2638,1,20.0,23116186642345,2014-11-26 18:45:41
2639,1,0.0,23116186722345,2014-12-31 23:47:18
2640,1,20.0,23116186742345,2014-11-26 19:05:44
2641,1,20.0,23116186762345,2014-11-26 18:59:24
2642,1,20.0,23116187182345,2014-11-26 15:14:02
2643,1,0.0,23116187322345,2014-09-04 13:48:23
2644,1,0.0,23116187382345,2015-01-23 18:46:15
2645,1,0.0,23116187502345,2015-03-09 15:38:04
2646,1,20.0,23116187922345,2014-11-26 16:16:02
2647,1,0.0,23116188022345,2014-07-05 09:21:06
2648,1,0.0,23116188082345,2014-07-07 22:40:30
2649,1,20.0,23116188182345,2014-11-26 19:00:11
2650,1,0.0,23116188422345,2015-03-07 12:02:02
2651,1,0.0,23116188682345,2014-12-26 20:30:41
2652,1,0.0,23116188782345,2014-08-07 18:35:50
2653,1,0.0,23116188882345,2015-03-11 10:31:05
2654,1,20.0,23116188982345,2014-11-26 19:10:39
2655,1,0.0,23116189002345,2015-03-05 11:33:05
2656,1,20.0,23116189162345,2014-11-26 19:00:25
2657,1,0.0,23116189382345,2014-07-04 02:00:06
2658,1,0.0,23116189602345,2015-03-14 20:32:04
2659,1,0.0,23116189702345,2014-11-15 18:36:19
2660,1,20.0,23116190082345,2014-11-26 18:33:42
2661,1,0.0,23116190402345,2014-12-22 13:24:52
2662,1,0.0,23116190502345,2015-02-12 10:55:34
2663,1,0.0,23116190522345,2015-03-11 11:31:05
2664,1,0.0,23116190662345,2015-03-14 21:51:07
2665,1,0.0,23116191082345,2014-12-21 17:24:53
2666,1,0.0,23116191202345,2015-03-07 21:32:02
2667,1,0.0,23116191462345,2015-01-12 17:50:23
2668,1,20.0,23116191802345,2014-11-26 19:01:46
2669,1,20.0,23116191822345,2014-11-26 19:01:22
2670,1,19.05,23116192082345,2015-02-17 17:11:52
2671,1,0.0,23116192242345,2015-03-12 20:31:04
2672,1,1.0,23116192282345,2015-03-19 15:36:04
2673,1,20.0,23116192782345,2014-12-27 18:14:02
2674,1,0.0,23116192842345,2015-03-12 23:08:03
2675,1,20.0,23116192882345,2014-11-26 19:44:34
2676,1,0.0,23116193062345,2014-07-12 17:18:22
2677,1,0.0,23116193102345,2014-12-24 23:32:45
2678,1,20.0,23116193362345,2014-11-26 14:16:33
2679,1,0.0,23116193402345,2014-08-03 21:33:49
2680,1,20.0,23116193482345,2015-01-12 22:35:07
2681,1,0.0,23116193662345,2014-12-22 17:22:30
2682,1,0.0,23116193782345,2014-07-04 18:21:10
2683,1,0.0,23116193942345,2014-11-27 17:46:05
2684,1,0.0,23116194002345,2015-03-09 18:03:02
2685,1,0.0,23116194022345,2014-09-07 10:20:05
2686,1,20.0,23116194042345,2014-11-26 19:01:55
2687,1,20.0,23116194142345,2014-11-26 17:22:41
2688,1,20.0,23116194182345,2014-11-26 14:29:34
2689,1,50.0,23116194302345,2014-11-21 09:44:01
2690,1,20.0,23116194422345,2014-11-26 16:20:29
2691,1,20.0,23116194462345,2014-11-26 19:02:59
2692,1,20.0,23116194902345,2014-11-26 19:02:25
2693,1,20.0,23116194982345,2014-11-26 19:02:38
2694,1,0.0,23116195022345,2015-02-02 23:29:31
2695,1,0.0,23116195082345,2014-12-13 12:31:55
2696,1,0.0,23116195162345,2014-09-30 16:44:05
2697,2,450.0,23116195162345,2015-03-04 11:24:50
2698,1,0.0,23116195182345,2015-03-04 23:40:05
2699,1,20.0,23116195222345,2014-11-26 19:51:29
2700,1,0.0,23116195362345,2015-01-25 21:02:23
2701,1,20.0,23116195442345,2014-11-26 19:02:51
2702,1,20.0,23116195502345,2014-11-26 19:02:35
2703,1,0.0,23116195762345,2014-11-12 10:16:07
2704,1,0.0,23116195842345,2014-08-29 09:12:00
2705,1,0.0,23116195882345,2015-03-05 13:31:02
2706,1,20.0,23116196002345,2014-11-26 19:03:00
2707,1,20.0,23116196202345,2014-11-26 19:06:46
2708,1,100.0,23116196762345,2015-03-05 17:09:01
2709,1,0.0,23116196782345,2014-12-06 20:13:49
2710,1,0.0,23116196862345,2015-03-04 20:07:04
2711,1,0.0,23116196882345,2014-08-17 20:21:36
2712,1,20.0,23116197022345,2014-11-26 19:03:07
2713,1,0.0,23116197142345,2015-03-13 13:03:02
2714,1,20.0,23116197242345,2014-11-26 15:56:01
2715,1,20.0,23116197382345,2014-11-26 19:04:07
2716,1,20.0,23116197422345,2014-11-26 18:25:26
2717,1,20.0,23116197482345,2014-11-26 16:39:58
2718,1,0.0,23116197502345,2014-11-11 15:56:05
2719,1,0.0,23116197562345,2015-02-23 19:27:42
2720,1,0.0,23116197722345,2015-03-04 14:42:04
2721,1,20.0,23116198182345,2014-11-26 19:03:35
2722,1,0.0,23116198242345,2015-03-13 18:10:04
2723,1,0.0,23116198662345,2015-01-04 11:43:08
2724,1,0.0,23116199242345,2015-03-19 18:08:09
2725,1,0.0,23116199302345,2015-03-04 16:33:06
2726,1,20.0,23116199402345,2014-11-26 19:04:06
2727,1,0.0,23116199422345,2015-02-22 13:22:08
2728,1,0.0,23116199482345,2015-02-19 19:37:35
2729,1,0.0,23116199502345,2014-07-03 21:00:09
2730,1,20.0,23116199642345,2014-11-26 19:04:19
2731,1,20.0,23116199722345,2014-11-26 19:04:15
2732,1,0.0,23116199882345,2014-08-27 11:54:39
2733,1,20.0,23116199902345,2014-11-26 19:04:23
2734,1,0.0,23116200242345,2015-03-04 11:41:03
2735,1,0.0,23116200302345,2015-03-20 00:03:05
2736,1,20.0,23116200322345,2014-11-26 19:04:40
2737,1,20.0,23116200362345,2014-11-26 19:05:04
2738,1,0.0,23116200422345,2014-12-01 21:26:35
2739,1,0.0,23116200642345,2015-03-13 20:31:06
2740,1,0.0,23116200662345,2015-03-07 22:37:27
2741,1,20.0,23116200922345,2014-11-26 19:08:37
2742,1,20.0,23116201022345,2014-11-26 15:45:10
2743,1,0.0,23116201182345,2015-01-01 22:09:49
2744,1,0.0,23116201222345,2015-03-09 13:01:07
2745,1,0.0,23116201302345,2015-03-09 17:33:08
2746,1,0.0,23116201582345,2014-12-22 15:08:58
2747,1,0.0,23116201742345,2015-02-28 15:52:13
2748,1,0.0,23116201782345,2015-01-01 13:44:53
2749,1,20.0,23116201882345,2014-11-26 19:28:26
2750,1,0.0,23116202002345,2014-07-30 00:13:02
2751,1,0.0,23116202122345,2015-03-19 20:03:05
2752,1,20.0,23116202202345,2014-11-26 19:06:44
2753,1,40.0,23116202222345,2014-11-26 19:58:13
2754,1,20.0,23116202242345,2014-11-26 19:05:23
2755,1,0.0,23116202282345,2014-07-15 15:02:08
2756,1,0.0,23116202322345,2014-08-22 12:42:11
2757,1,20.0,23116202362345,2014-11-26 17:30:02
2758,1,0.0,23116202422345,2014-12-09 18:22:05
2759,1,1.0,23116202462345,2015-03-17 14:01:02
2760,1,20.0,23116202562345,2014-11-26 15:52:48
2761,1,0.0,23116202682345,2014-12-21 13:28:26
2762,2,2.15,23116202682345,2015-02-16 19:49:56
2763,1,20.0,23116202762345,2014-11-26 19:05:24
2764,1,0.0,23116202822345,2014-12-03 12:27:21
2765,1,1.0,23116202862345,2015-03-23 21:35:07
2766,1,20.0,23116202922345,2014-11-26 19:05:34
2767,1,0.0,23116202962345,2014-12-11 18:33:39
2768,1,0.0,23116202982345,2015-03-12 20:04:04
2769,1,20.0,23116203222345,2014-11-26 19:05:33
2770,1,0.0,23116203342345,2015-03-08 18:33:02
2771,2,0.0,23116203342345,2015-03-14 11:49:30
2772,1,0.0,23116203382345,2014-09-15 17:48:26
2773,1,40.0,23116203402345,2014-11-27 14:13:12
2774,1,0.0,23116203542345,2014-07-04 01:00:07
2775,1,20.0,23116203662345,2014-11-26 16:42:54
2776,1,20.0,23116203742345,2014-11-26 14:27:10
2777,1,20.0,23116203782345,2014-11-26 15:34:41
2778,1,20.0,23116203802345,2014-11-26 19:24:27
2779,1,10.0,23116204002345,2015-02-23 19:21:31
2780,1,20.0,23116204342345,2014-11-26 16:09:49
2781,1,0.0,23116204362345,2015-03-07 23:05:04
2782,1,0.0,23116204422345,2015-03-06 10:32:02
2783,1,0.0,23116204542345,2015-01-09 07:48:18
2784,2,37.05,23116204542345,2015-01-18 22:38:02
2785,1,0.0,23116204642345,2015-02-05 00:12:39
2786,1,20.0,23116204822345,2014-11-26 18:10:05
2787,1,20.0,23116204862345,2014-11-26 19:06:16
2788,1,0.0,23116204982345,2014-12-25 11:11:52
2789,1,20.0,23116205042345,2014-11-26 19:09:32
2790,1,0.0,23116205102345,2014-12-02 13:07:15
2791,1,1.47,23116205302345,2014-08-29 08:44:00
2792,1,40.0,23116205322345,2014-11-26 19:52:36
2793,1,20.0,23116205342345,2014-11-26 19:08:02
2794,1,0.0,23116205402345,2014-10-01 19:18:09
2795,1,0.0,23116205542345,2014-10-23 20:08:04
2796,1,20.0,23116205562345,2014-11-26 19:08:05
2797,1,20.0,23116205602345,2014-11-26 19:08:03
2798,1,20.0,23116205822345,2014-11-26 14:11:45
2799,1,0.0,23116205862345,2015-02-18 15:22:30
2800,1,1.57,23116206022345,2015-02-22 23:48:59
2801,1,0.0,23116206042345,2015-03-11 16:06:02
2802,1,0.0,23116206222345,2015-03-02 14:52:19
2803,1,0.0,23116206262345,2015-03-10 00:31:05
2804,1,0.0,23116206362345,2014-07-04 19:31:15
2805,1,0.0,23116206462345,2015-02-24 11:59:40
2806,1,0.0,23116206762345,2014-07-05 11:30:27
2807,1,20.0,23116206782345,2014-11-26 19:09:37
2808,1,0.0,23116207222345,2015-03-26 11:30:29
2809,1,0.0,23116207262345,2015-02-22 08:56:44
2810,1,20.0,23116207362345,2014-11-26 15:50:49
2811,1,20.0,23116207502345,2014-11-26 19:08:44
2812,1,20.0,23116207602345,2014-11-26 19:08:57
2813,1,0.0,23116207642345,2015-02-01 13:52:50
2814,1,0.0,23116207842345,2014-07-03 22:01:02
2815,1,0.0,23116207962345,2015-02-16 22:03:04
2816,1,0.0,23116207982345,2014-12-24 16:24:28
2817,1,0.0,23116208402345,2014-07-05 11:31:14
2818,1,0.0,23116208542345,2014-07-15 11:38:23
2819,1,20.0,23116208642345,2014-11-26 19:09:59
2820,1,20.0,23116208722345,2014-11-26 19:11:03
2821,1,0.0,23116208842345,2015-02-23 21:46:04
2822,1,20.0,23116209022345,2014-11-26 19:09:12
2823,1,0.0,23116209202345,2014-12-16 21:00:50
2824,1,20.0,23116209542345,2014-11-26 19:28:57
2825,1,0.0,23116209722345,2014-12-17 21:40:56
2826,1,21.0,23116209842345,2015-02-23 13:53:29
2827,1,0.0,23116210002345,2015-02-15 21:44:44
2828,1,20.0,23116210262345,2014-11-26 16:20:52
2829,1,0.0,23116210302345,2015-03-13 08:13:06
2830,1,0.0,23116210322345,2015-02-11 19:48:15
2831,1,3.15,23116210682345,2015-02-23 17:32:03
2832,1,20.0,23116210722345,2014-11-26 19:11:25
2833,1,0.0,23116210742345,2015-01-20 21:32:17
2834,1,0.0,23116210822345,2015-03-23 15:50:58
2835,1,150.0,23116210862345,2015-03-04 17:42:01
2836,1,0.0,23116210882345,2014-07-16 18:52:23
2837,1,20.0,23116210942345,2014-11-26 18:13:08
2838,1,20.0,23116211222345,2014-11-26 16:58:43
2839,1,0.0,23116211242345,2015-01-11 22:43:12
2840,1,20.0,23116211462345,2014-11-26 19:10:49
2841,1,0.0,23116211522345,2015-02-15 22:01:28
2842,1,0.0,23116211782345,2014-12-13 16:48:07
2843,1,20.0,23116211902345,2014-11-26 19:02:13
2844,1,20.0,23116211922345,2014-11-26 14:08:31
2845,1,0.0,23116212102345,2015-03-18 09:01:03
2846,1,20.0,23116212142345,2014-11-26 19:12:47
2847,1,0.0,23116212202345,2015-01-17 13:22:22
2848,2,0.0,23116212202345,2015-01-06 15:06:01
2849,1,20.0,23116212242345,2014-11-26 18:06:30
2850,1,0.0,23116212442345,2014-12-23 18:31:47
2851,1,0.0,23116212562345,2015-02-15 22:07:26
2852,1,20.0,23116212582345,2014-11-26 19:35:25
2853,1,20.0,23116212722345,2014-11-26 19:30:21
2854,1,0.0,23116212962345,2014-12-22 00:11:00
2855,1,20.0,23116213042345,2014-11-26 19:11:52
2856,1,0.0,23116213082345,2014-09-10 21:02:16
2857,1,0.0,23116213182345,2014-11-13 19:20:26
2858,1,20.0,23116213262345,2014-11-26 19:11:46
2859,1,20.0,23116213302345,2015-02-17 13:37:06
2860,1,40.0,23116213342345,2014-11-27 14:15:22
2861,1,20.0,23116213402345,2014-11-26 19:11:55
2862,1,20.0,23116213942345,2014-11-26 19:12:37
2863,1,0.0,23116213982345,2014-12-18 19:24:10
2864,1,1.0,23116214142345,2015-03-24 11:31:03
2865,1,0.0,23116214242345,2014-07-13 23:30:16
2866,1,0.0,23116214302345,2015-03-06 12:37:02
2867,1,0.0,23116214342345,2014-11-30 18:02:03
2868,1,20.0,23116214402345,2014-11-26 19:12:35
2869,1,0.0,23116214442345,2015-03-12 13:03:07
2870,1,0.0,23116214782345,2014-12-19 10:02:09
2871,1,0.0,23116215342345,2014-12-31 18:19:32
2872,1,20.0,23116215422345,2014-11-26 19:13:11
2873,1,0.0,23116215462345,2015-03-27 20:37:31
2874,1,0.0,23116215542345,2014-12-17 16:40:40
2875,1,0.0,23116215682345,2014-12-18 00:04:05
2876,1,20.0,23116215722345,2014-11-26 19:13:26
2877,1,0.0,23116215742345,2014-12-20 18:51:24
2878,1,20.0,23116215862345,2014-11-26 19:13:25
2879,1,20.0,23116215962345,2014-11-26 19:13:42
2880,1,20.0,23116215982345,2014-11-26 19:13:33
2881,1,0.0,23116216162345,2015-02-18 20:39:30
2882,1,0.0,23116216202345,2015-02-03 20:36:10
2883,1,20.0,23116216422345,2014-11-26 19:13:45
2884,1,0.0,23116216482345,2015-02-15 10:30:02
2885,1,20.0,23116216542345,2014-11-26 19:14:11
2886,1,0.0,23116216962345,2015-01-10 13:11:03
2887,1,0.0,23116216982345,2014-12-10 13:52:03
2888,1,20.0,23116217202345,2014-11-26 19:32:17
2889,1,0.0,23116217282345,2015-03-07 20:32:04
2890,1,0.0,23116217302345,2015-01-03 17:06:17
2891,1,0.0,23116217402345,2014-12-18 17:48:19
2892,1,50.0,23116217462345,2015-01-21 20:33:07
2893,1,0.0,23116217522345,2015-01-11 17:06:05
2894,1,50.0,23116217622345,2015-01-21 20:33:08
2895,1,0.0,23116217682345,2015-01-21 22:22:22
2896,1,20.0,23116217702345,2014-11-26 15:36:38
2897,1,20.0,23116217882345,2014-11-26 19:14:41
2898,1,20.0,23116217902345,2014-11-26 19:14:38
2899,1,0.0,23116217922345,2014-12-04 16:56:51
2900,1,0.0,23116217942345,2014-10-18 17:16:12
2901,1,0.0,23116218022345,2015-03-04 12:42:00
2902,1,0.0,23116218042345,2015-03-13 15:31:01
2903,1,0.0,23116218242345,2015-03-05 18:36:03
2904,1,0.0,23116218342345,2015-01-15 22:18:14
2905,1,20.0,23116218442345,2014-11-26 19:14:58
2906,1,20.0,23116218582345,2015-01-21 11:40:03
2907,1,0.0,23116218702345,2015-03-17 14:01:07
2908,1,0.0,23116218782345,2014-12-21 17:32:25
2909,1,20.0,23116218942345,2014-11-26 16:28:26
2910,1,20.0,23116219322345,2015-01-19 10:45:05
